id,sender,received_at,text
2896,alrajhi,2024-03-26T11:05:00,"تم ايداع راتب بمبلغ ٢٤,٧٦٤.٣١ USD في الحساب ***١٤٣ بتاريخ ٢٠٢٤-٠٣-٢٦"
2897,alrajhi,2024-05-12T18:25:00,"Transfer of SAR 65,289.98 to خالد العتيبي completed. Ref 756984519. Balance SAR 339,476.74"
2898,الراجحي,2024-10-17T10:49:00,"سحب نقدي ٤,٣٠٢.١٦ USD من الحساب ***٥٨٨ بتاريخ ١٧/١٠/٢٠٢٤ الرصيد المتاح ٣٩٠,٥٢٦.٧٢ شكرا لك"
2899,الأهلي,2024-04-20T02:58:00,"عملية شراء بمبلغ 26,878.49 USD لدى نون بالبطاقة ****1349 بتاريخ 20/04/2024 الرصيد المتاح 394,984.13"
2900,snb,2024-05-05T17:13:00,"Dear customer, service الحوالات الفورية was activated on account ***209. Call 966548213620 for help"
2901,بنك الرياض,2024-03-25T20:49:00,"Purchase of Ø±.Ø³ 68,696.54 at amazon.sa on card ending ****7677 on 2024-03-25 20:49. Available balance ر.س 92,029.11"
2902,الراجحي,2024-11-28T11:38:00,Your card xxxx4119 was declined at starbucks due to insufficient funds
2903,alrajhi,2024-10-29T02:20:00,Your OTP is 686752. Valid for 15 minutes. Do not share it with anyone
2904,riyad bank,2024-11-25T13:57:00,"‏Dear customer, service apple pay was activated on account ***٢٠٠. Call ٩٦٦٥٣٨٣٢٩١١٧ for help‎"
2905,الأهلي,2024-07-04T08:54:00,Your card ****6073 was declined at amazon.sa due to insufficient funds
2906,alrajhi,2024-05-19T19:21:00,رمز التحقق الخاص بك هو 295397 صالح لمدة 5 دقائق لا تشاركه مع احد
2907,alrajhi,2024-09-23T03:23:00,خصم رسوم 90.67 USD على الحساب ***180 رقم العملية 690877810
2908,alrajhi,2024-03-21T13:21:00,"Transfer of ر.س 58,041.95 to sara a. completed. Ref 576940517. Balance ر.س 197,076.27"
2909,الراجحي,2024-02-13T22:32:00,"Bill payment AED 55,932.19 to نون succeeded. Fee AED 57.75. Ref 176006573"
2910,riyad bank,2024-02-18T11:17:00,"تم  تحويل مبلغ 20,007.34 ر.س الى خالد العتيبي رقم المرجع 640363173 الرصيد 168,735.69"
2911,alrajhi,2024-07-24T09:10:00,"‏Salary  of ر.س 64,941.23 credited to account ***652 on 24/07/2024‎"
2912,riyad bank,2024-05-13T07:43:00,Your card ****7123 was declined at هنقرستيشن due to insufficient funds شكرا لك
2913,snb,2024-01-19T18:39:00,"Transfer of ر.س 72,563.00 to خالد العتيبي completed. Ref 555640712. Balance ر.س 164,858.27"
2914,snb,2024-01-13T04:29:00,Your card ****1159 was declined at صيدلية النهدي due to ins
2915,الأهلي,2024-06-15T03:57:00,"عملية  شراء بمبلغ 11,146.46 AED لدى amazon.sa بالبطاقة xxxx5574 بتاريخ 2024-06-15 الرصيد المتاح 487,996.19 thank you"
2916,الراجحي,2024-11-05T06:26:00,Your OTP is 165425. Valid for 5 minutes. Do not share it with anyone
2917,بنك الرياض,2024-09-01T08:38:00,"Dear  customer, service الحوالات الفورية was activated on account ***744. Call 966556307874 for help -snb"
2918,الراجحي,2024-04-09T19:00:00,"Bill payment AED 84,637.43 to نون succeeded. Fee AED 72.13. Ref 847661534"
2919,alrajhi,2024-03-16T07:47:00,عزيزنا العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***718 للاستفسار اتصل على 966580103352
2920,alrajhi,2024-01-26T23:17:00,"ATM withdrawal SAR 5,293.75 from account ***177 on 2024-01-26. Available balance SAR 178,664.61"
2921,الراجحي,2024-08-14T06:11:00,"ATM withdrawal AED 28,031.04 from account ***574 on 14/08/2024. Available balance AED 92,412.20"
2922,riyad bank,2024-05-26T12:59:00,"عملية  شراء بمبلغ ٣,٢٦٠.٦٦ AED لدى jarir bookstore بالبطاقة xxxx٧٨٨٥ بتاريخ ٢٠٢٤-٠٥-٢٦ الرصيد المتاح ١١٤,١٠٦.٦٢"
2923,riyad bank,2024-01-19T19:39:00,"تم تحويل مبلغ ٧٢,٠٨٦.٢١ ر.س الى خالد العتيبي رقم المرجع ١١٦٣٤٨٨١٧ الرصيد ٤٥٠,٠٣٧.٢٣"
2924,alrajhi,2024-09-22T20:47:00,"Purchase of SAR 19,846.40 at starbucks on card ending ****1867 on 22/09/2024 20:47. Available balance SAR 340,184.19"
2925,الراجحي,2024-10-12T11:48:00,عزيزنا العميل تم تفعيل خدمة apple pay على حسابك ***193 للاستفسار اتصل على 966548180373
2926,riyad bank,2024-07-05T07:18:00,خصم رسوم 17.10 SAR على الحساب ***166 رقم العملية 338742207
2927,riyad bank,2024-07-10T02:18:00,‏خصم رسوم 94.08 USD على الحساب ***436 رقم العملية 551032593‎
2928,بنك الرياض,2024-10-04T08:08:00,عزيزنا العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***114 للاستفسار ات
2929,الراجحي,2024-07-06T18:59:00,عزيزنا العميل تم تفعيل خدمة المدفوعات الدولية على حسابك ***841 للاستفسار اتصل على 966525663453 thank you
2930,alrajhi,2024-10-23T19:03:00,"عملية شراء بمبلغ 28,840.29 SAR لدى نون بالبطاقة ****8343 بتاريخ 23/10/2024 الرصيد المتاح 362,481.97"
2931,الأهلي,2024-11-18T17:56:00,"‏عملية شراء بمبلغ 8,080.48 SAR لدى صيدلية النهدي بالبطاقة ****5762 بتاريخ 2024-11-18 الر"
2932,الراجحي,2024-07-27T15:57:00,"Bill payment USD 60,377.08 to نون succeeded. Fee USD 16.97. Ref 473239597"
2933,الأهلي,2024-08-14T00:21:00,"Salary of AED 65,375.64 credited to account ***247 on 14/08/2024"
2934,alrajhi,2024-03-10T07:00:00,"عملية شراء بمبلغ 67,444.95 ر.س لدى starbucks بالبطاقة ****5649 بتاريخ 10/03/2024 الرصيد المتاح 29,922.80"
2935,snb,2024-01-27T22:42:00,"‏Purchase of SAR 48,751.97 at jarir bookstore on card ending xxxx7676 on 2024-01-27 22:42. Available balance SAR 453,077.70‎"
2936,riyad bank,2024-10-09T01:13:00,"سحب نقدي 84,944.67 AED من الحساب ***154 بتاريخ 09/10/2024 الرصيد المتاح 460,427.25"
2937,بنك الرياض,2024-03-27T23:08:00,"Dear customer, service الحوالات الفورية was activated on account ***367. Call 966557398084 for help"
2938,riyad bank,2024-05-11T18:45:00,"Bill payment USD 28,465.50 to carrefour hyper succeeded. Fee USD 10.94. Ref 225493282"
2939,بنك الرياض,2024-03-22T05:54:00,"ATM withdrawal USD 41,260.03 from account ***182 on 22/03/2024. Available balance USD 350,944.07"
2940,riyad bank,2024-08-02T18:25:00,خصم رسوم 68.02 ر.س على الحساب ***124 رقم العمل
2941,الراجحي,2024-05-08T23:56:00,خصم رسوم 40.49 SAR على الحساب ***187 رقم العملية 634546881
2942,الأهلي,2024-02-06T14:18:00,"سحب نقدي 62,829.57 USD من الحساب ***314 بتاريخ 2024-02-06 الرصيد المتاح 393,735.68"
2943,الراجحي,2024-07-03T10:28:00,"عملية شراء بمبلغ 5,316.77 SAR لدى نون بالبطاقة xxxx6732 بتاريخ 03/07/2024 الرصيد المتاح 135,000.57"
2944,الأهلي,2024-07-21T04:08:00,"سحب نقدي 15,477.11 USD من الحساب ***302 بتاريخ 2024-07-21 الرصيد المتاح 254,465.35"
2945,الراجحي,2024-11-26T01:13:00,"Purchase of AED 44,912.55 at هنقرستيشن on card ending ****2860 on 2024-11-26 01:13. Available balance AED 63,542.62"
2946,riyad bank,2024-02-15T06:37:00,Your OTP is 842412. Valid for 5 minutes. Do not share it with anyone
2947,snb,2024-04-04T09:39:00,خصم رسوم 94.92 AED على الحساب ***799 رقم العملية 774663408 شكرا لك
2948,snb,2024-07-29T10:41:00,"تم ايداع راتب بمبلغ 48,071.53 AED في الحساب ***448 بتاريخ 29/07/2024"
2949,alrajhi,2024-05-13T16:04:00,عزيزنا  العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***570 للاستفسار اتصل على 966559914619
2950,alrajhi,2024-07-07T00:31:00,"سحب Ù†Ù‚Ø¯ÙŠ 48,318.33 AED Ù…Ù† Ø§Ù„Ø­Ø³Ø§Ø¨ ***776 Ø¨ØªØ§ريخ 2024-07-07 الرصيد المتاح 349,602.99"
2951,riyad bank,2024-03-07T03:45:00,"Salary  of AED 32,812.50 credited to account ***715 on 07/03/2024"
2952,بنك الرياض,2024-02-22T11:04:00,"تم ايداع راتب بمبلغ 74,737.81 ر.س في الحساب ***679 بتاريخ 22/02/2024"
2953,الأهلي,2024-10-06T15:09:00,رمز Ø§Ù„ØªØ­Ù‚Ù‚ Ø§Ù„Ø®Ø§Øµ Ø¨Ùƒ Ù‡Ùˆ 416163 ØµØ§Ù„Ø­ لمدة 15 دقائق لا تشاركه مع احد
2954,alrajhi,2024-05-17T22:00:00,خصم رسوم 82.41 AED على الحساب ***179 رقم العملية 349053539
2955,riyad bank,2024-01-07T23:02:00,"سحب نقدي ١٢,٢٢٧.٧٥ ر.س من الحساب ***٩٢١ بتاريخ ٠٧/٠١/٢٠٢٤ الرصيد المتاح ٣٢٦,٣٧٣.٦٧"
2956,snb,2024-03-07T20:08:00,‏رمز  التحقق الخاص بك هو ٥٦٨٤٤٧ صالح لمدة ١٥ دقائق لا تشاركه مع احد‎
2957,بنك الرياض,2024-03-13T06:38:00,"عملية  شراء بمبلغ 89,603.83 AED لدى starbucks بالبطاقة ****2485 بتاريخ 2024-03-13 الرصيد المتاح 306,375.20"
2958,الراجحي,2024-07-18T22:34:00,"Salary of SAR 20,268.77 credited to account ***112 on 18/07/2024"
2959,الراجحي,2024-06-05T16:38:00,"عملية شراء بمبلغ 8,157.87 SAR لدى starbucks بالبطاقة xxxx6049 بتاريخ 2024-06-05 الرصيد المتاح 205,651.24"
2960,alrajhi,2024-10-31T03:17:00,"Dear customer, service المدفوعات الدولية was activated on account ***994. Call 966558522762 for help"
2961,riyad bank,2024-06-06T16:29:00,"عملية شراء بمبلغ 64,153.30 USD لدى starbucks بالبطاقة xxxx5572 بتاريخ 06/06/2024 الرصيد المتاح 336,353.89"
2962,riyad bank,2024-02-05T02:45:00,"سحب نقدي 38,825.74 ر.س من الحساب ***570 بتاريخ 05/02/2024 الرصيد المتاح 489,785.82"
2963,snb,2024-01-14T06:53:00,"Dear customer, service sms alerts was activated on account ***٧١٩. Call ٩٦٦٥٨١١٢٦٢٣٣ for help"
2964,الأهلي,2024-08-04T08:50:00,"عملية شراء بمبلغ ٧٤,٠١٠.١٠ SAR لدى carrefour hyper بالبطاقة ****٨٧٨٠ بتاريخ ٠٤/٠٨/٢٠٢٤ الرصيد المتاح ٤٣٩,٨٠٣.١٢"
2965,الراجحي,2024-02-24T03:53:00,Your OTP is 743577. Valid for 15 minutes. Do not share it with anyone
2966,الراجحي,2024-03-02T15:57:00,"تم ايداع راتب بمبلغ 37,596.34 AED في الحساب ***354 بتاريخ 02/03/2024"
2967,الراجحي,2024-03-10T02:14:00,Your  card xxxx6668 was declined at jarir bookstore due to insufficient funds
2968,alrajhi,2024-08-17T10:46:00,"ATM  withdrawal USD 20,954.46 from account ***487 on 2024-08-17. Available balance USD 377,217.28"
2969,بنك الرياض,2024-01-01T21:33:00,"Purchase of SAR 75,949.71 at jarir bookstore on card ending ****5223 on 2024-01-01 21:33. Available balance SAR 21,843.55 thank you"
2970,الأهلي,2024-03-26T15:00:00,"تم تحويل مبلغ 12,558.27 SAR الى خالد العتيبي رقم المرجع 221568336 الرصيد 314,299.17"
2971,riyad bank,2024-02-07T17:52:00,"Transfer of ر.س 78,042.80 to sara a. completed. Ref 718519522. Balance ر.س 249,187.20"
2972,الراجحي,2024-02-08T00:45:00,"تم  ايداع راتب بمبلغ 83,133.74 AED في الحساب ***743 بتاريخ 08/02/2024"
2973,بنك الرياض,2024-10-23T12:07:00,"Dear customer, service المدفوعات الدولية was activated on account ***617. Call 966556407207 for help"
2974,الراجحي,2024-04-29T23:15:00,"سحب نقدي 18,488.57 USD من الحساب ***557 بتاريخ 29/04/2024 الرصيد المتاح 256,051.52"
2975,riyad bank,2024-03-25T14:22:00,"سحب نقدي 70,315.18 SAR من الحساب ***186 بتاريخ 25/03/2024 الرصيد المتاح 49,976.97"
2976,الأهلي,2024-09-07T08:19:00,"‏عملية شراء بمبلغ ٣٧,٥٨١.١٢ ر.س لدى بنده بالبطاقة xxxx٧٩٥٢ بتاريخ ٢٠٢٤-٠٩-٠٧ الرصيد المتاح ١٤٨,٦٤٧.١١‎"
2977,riyad bank,2024-09-07T12:54:00,"Dear customer, service Ø§Ù„Ù…Ø¯ÙÙˆØ¹Ø§Øª Ø§Ù„Ø¯ÙˆÙ„ÙŠØ© was activated on account ***646. Call 966597532205 for help"
2978,بنك الرياض,2024-07-23T02:53:00,"Purchase of ر.س 26,263.13 at starbucks on card ending ****9393 on 2024-07-23 02:53. Available balance ر.س 405,837.69"
2979,snb,2024-02-06T12:56:00,"Transfer of AED 31,855.34 to خالد العتيبي completed. Ref 985428334. Balance AED 183,233.09"
2980,riyad bank,2024-05-26T21:40:00,خصم  رسوم 32.61 AED على الحساب ***327 رقم العمل
2981,بنك الرياض,2024-05-29T07:48:00,"ATM withdrawal AED 32,390.16 from account ***497 on 2024-05-29. Available balance AED 145,742.21"
2982,الراجحي,2024-11-09T07:59:00,"عملية شراء بمبلغ 86,981.79 ر.س لدى jarir bookstore بالبطاقة ****2735 بتاريخ 2024-11-09 الرصيد المتاح 497,375.88"
2983,snb,2024-07-18T05:20:00,Your OTP is 430237. Valid for 15 minutes. Do not share it with anyone
2984,الأهلي,2024-02-07T13:08:00,"Transfer of AED 33,823.42 to mohammed ali completed. Ref 792738356. Balance AED 300,484.24"
2985,بنك الرياض,2024-12-03T05:47:00,"Transfer of AED 75,270.45 to sara a. completed. Ref 418313552. Balance AED 254,477.70"
2986,بنك الرياض,2024-08-24T10:20:00,خصم رسوم 66.54 USD على الحساب ***232 رقم العملية 972122961
2987,alrajhi,2024-11-29T23:32:00,"Salary of ر.س 76,375.94 credited to account ***512 on 29/11/2024"
2988,riyad bank,2024-04-16T14:32:00,عزيزنا العميل تم تفعيل خدمة sms alerts على حسابك ***270 للاستفسار اتصل على 966523663644
2989,riyad bank,2024-11-23T18:26:00,"Transfer of USD 50,603.37 to خالد العتيبي completed. Ref 308949057. Balance USD 146,378.39"
2990,بنك الرياض,2024-08-11T15:47:00,"سحب نقدي 74,185.24 ر.س من الحساب ***814 بتاريخ 2024-08-11 الرصيد المتاح 428,995.21"
2991,الراجحي,2024-10-31T07:32:00,‏Your card xxxx8038 was declined at carrefour hyper due to insufficient funds‎
2992,الراجحي,2024-09-09T21:44:00,"Salary of SAR 56,269.53 credited to account ***433 on 2024-09-09"
2993,snb,2024-08-08T20:16:00,"تم تحويل مبلغ 74,512.37 USD الى acme trading llc رقم المرجع 466872516 الرصيد 232,001.48"
2994,alrajhi,2024-11-07T02:02:00,"Transfer of USD 47,155.61 to acme trading llc completed. Ref 613994264. Balance USD 105,645.68"
2995,بنك الرياض,2024-05-22T21:39:00,"Salary of SAR 24,022.32 credited to account ***834 on 22/05/2024 -الأهلي"
2996,الراجحي,2024-06-17T22:37:00,Your card ****7493 was declined at jarir bookstore due to insufficient funds
2997,riyad bank,2024-05-20T15:00:00,"Purchase of USD 960.17 at starbucks on card ending xxxx9216 on 20/05/2024 15:00. Available balance USD 52,565.88"
2998,riyad bank,2024-06-16T21:08:00,"Transfer of USD 16,120.70 to mohammed ali completed. Ref 770298638. Balance USD 468,280.29"
2999,الأهلي,2024-03-20T20:21:00,"تم تحويل مبلغ 72,406.76 USD الى acme trading llc رقم المرجع 221680214 الرصيد 89,770.72"
3000,الأهلي,2024-06-18T17:04:00,رمز التحقق الخاص بك هو 647240 صالح لمدة 15 دقائق لا تشاركه مع احد
3001,riyad bank,2024-02-29T20:38:00,"Purchase of ر.س 7,034.12 at صيدلية النهدي on card ending xxxx4213 on 2024-02-29 20:38. Availabl"
3002,الراجحي,2024-02-09T17:18:00,"تم ايداع راتب بمبلغ 74,075.27 SAR في الحساب ***965 بتاريخ 2024-02-09"
3003,alrajhi,2024-10-23T04:42:00,"Transfer of USD 73,421.02 to acme trading llc completed. Ref 947734587. Balance USD 270,471.26"
3004,alrajhi,2024-07-27T08:08:00,"Transfer of ر.س 74,881.77 to acme trading llc completed. Ref 888033732. Balance ر.س 276,633.03"
3005,alrajhi,2024-09-18T02:45:00,رمز التحقق الخاص بك هو 872203 صالح لمدة 5 دقائق لا تشاركه مع احد
3006,الأهلي,2024-04-29T22:48:00,خصم Ø±Ø³ÙˆÙ… 27.84 Ø±.Ø³ Ø¹Ù„Ù‰ Ø§Ù„Ø­Ø³Ø§Ø¨ ***356 رقم العملية 616859251
3007,riyad bank,2024-07-02T10:57:00,"Bill payment USD 68,114.46 to starbucks succeeded. Fee USD 60.81. Ref 691866117"
3008,alrajhi,2024-12-07T23:56:00,"تم  تحويل مبلغ 29,030.60 AED الى sara a. رقم المرجع 740209421 الرصيد 279,329.73"
3009,riyad bank,2024-01-21T06:53:00,"‏ATM withdrawal SAR 649.97 from account ***376 on 21/01/2024. Available balance SAR 83,135.29‎ thank you"
3010,snb,2024-08-08T13:04:00,Your  card ****1033 was declined at carrefour hyper due to insufficient funds
3011,الراجحي,2024-09-04T12:01:00,خصم رسوم 46.57 ر.س على الحساب ***177 رقم العملية 101957610
3012,الراجحي,2024-11-16T23:29:00,"Bill  payment ر.س 44,289.37 to بنده succeeded. Fee ر.س 48.72. Ref 763206786"
3013,بنك الرياض,2024-10-15T04:42:00,رمز التحقق الخاص بك هو ٩٣٣١٢٢ صالح لمدة ١٥ دقائق لا تشاركه مع احد
